item,itemLabel
http://www.wikidata.org/entity/Q5423633,F-clamp
http://www.wikidata.org/entity/Q107196703,ferrule
http://www.wikidata.org/entity/Q104438792,Figurenschraube
http://www.wikidata.org/entity/Q61766115,Fita
http://www.wikidata.org/entity/Q10863071,fixture
http://www.wikidata.org/entity/Q5457462,Flapwheel
http://www.wikidata.org/entity/Q108375203,flogger
http://www.wikidata.org/entity/Q2961365,fly-whisk
http://www.wikidata.org/entity/Q61765727,Forja
http://www.wikidata.org/entity/Q29349307,form
http://www.wikidata.org/entity/Q61765563,Formão
http://www.wikidata.org/entity/Q3086739,Fraïe
http://www.wikidata.org/entity/Q61765193,Fresa
http://www.wikidata.org/entity/Q2236083,Froe
http://www.wikidata.org/entity/Q61765196,Furadeira
http://www.wikidata.org/entity/Q61765198,Fuso
http://www.wikidata.org/entity/Q106046705,gargalhira
http://www.wikidata.org/entity/Q13093065,Garuk
http://www.wikidata.org/entity/Q2625659,gavel
http://www.wikidata.org/entity/Q1514836,Gezähe
http://www.wikidata.org/entity/Q1372982,Glättglas
http://www.wikidata.org/entity/Q5580856,Golly
http://www.wikidata.org/entity/Q11682240,gouge
http://www.wikidata.org/entity/Q9275287,Graca
http://www.wikidata.org/entity/Q17018887,grapple
http://www.wikidata.org/entity/Q96279691,grate
http://www.wikidata.org/entity/Q4990615,grindstone
http://www.wikidata.org/entity/Q10508903,Grips
http://www.wikidata.org/entity/Q61765566,Grosa
http://www.wikidata.org/entity/Q3749240,guard
http://www.wikidata.org/entity/Q107196658,guilherme
http://www.wikidata.org/entity/Q12822781,Gula
http://www.wikidata.org/entity/Q508435,Hagoita
http://www.wikidata.org/entity/Q3251519,hair-grip
http://www.wikidata.org/entity/Q1163496,Hakapik
http://www.wikidata.org/entity/Q34503943,hammerhead
http://www.wikidata.org/entity/Q2915181,hammerstone
http://www.wikidata.org/entity/Q15808,handcuffs
http://www.wikidata.org/entity/Q28970553,Hangprinter
http://www.wikidata.org/entity/Q9286334,Harap
http://www.wikidata.org/entity/Q5629405,HEARO
http://www.wikidata.org/entity/Q106560730,Hifukidake
http://www.wikidata.org/entity/Q3553752,holdfast
http://www.wikidata.org/entity/Q2151198,Holwit
http://www.wikidata.org/entity/Q5688598,hook
http://www.wikidata.org/entity/Q176440,hose
http://www.wikidata.org/entity/Q107196651,iron
http://www.wikidata.org/entity/Q10537983,Ispik
http://www.wikidata.org/entity/Q25112076,iuhi
http://www.wikidata.org/entity/Q19766,jackhammer
http://www.wikidata.org/entity/Q15331,jig
http://www.wikidata.org/entity/Q55640131,Jige
http://www.wikidata.org/entity/Q12365995,Kaeba
http://www.wikidata.org/entity/Q12892272,Kanif
http://www.wikidata.org/entity/Q13123267,Kata
http://www.wikidata.org/entity/Q12366590,Kataba
http://www.wikidata.org/entity/Q4178082,Kenzan
http://www.wikidata.org/entity/Q97760459,Kerber-T
http://www.wikidata.org/entity/Q5992804,Keski
http://www.wikidata.org/entity/Q12824762,Ketmon
http://www.wikidata.org/entity/Q132041,key
http://www.wikidata.org/entity/Q29316840,khalikoonisha
http://www.wikidata.org/entity/Q6415989,Kirpi
http://www.wikidata.org/entity/Q1483983,Kiseru
http://www.wikidata.org/entity/Q32489,knife
http://www.wikidata.org/entity/Q1786815,Kratze
http://www.wikidata.org/entity/Q61765248,Lâmina
http://www.wikidata.org/entity/Q168639,Ladder
http://www.wikidata.org/entity/Q1821340,Leutel
http://www.wikidata.org/entity/Q2488579,lid
http://www.wikidata.org/entity/Q20459,Lighter
http://www.wikidata.org/entity/Q61765570,Lima
http://www.wikidata.org/entity/Q33506823,lissoir
http://www.wikidata.org/entity/Q5977559,Lizo
http://www.wikidata.org/entity/Q106406205,Lokomat
http://www.wikidata.org/entity/Q3264026,Lousse
http://www.wikidata.org/entity/Q106221856,Lunellum
http://www.wikidata.org/entity/Q3840887,lusikkahaarukka
http://www.wikidata.org/entity/Q6019195,Mühre
http://www.wikidata.org/entity/Q61766380,Maçarico
http://www.wikidata.org/entity/Q11019,machine
http://www.wikidata.org/entity/Q6729443,Mafer
http://www.wikidata.org/entity/Q107196664,mallet
http://www.wikidata.org/entity/Q107196665,maneia
http://www.wikidata.org/entity/Q2013008,Marlinspike
http://www.wikidata.org/entity/Q107196666,marrão
http://www.wikidata.org/entity/Q61765249,Martelo
http://www.wikidata.org/entity/Q6778249,Marver
http://www.wikidata.org/entity/Q37507,match
http://www.wikidata.org/entity/Q8193873,Mattock
http://www.wikidata.org/entity/Q11764864,MEDIC
http://www.wikidata.org/entity/Q216217,megaphone
http://www.wikidata.org/entity/Q2561912,MESC
http://www.wikidata.org/entity/Q1925365,meterstick
http://www.wikidata.org/entity/Q1933900,Micromanipulator
http://www.wikidata.org/entity/Q1941820,mold
http://www.wikidata.org/entity/Q61765253,Morsa
http://www.wikidata.org/entity/Q1419325,multi-tool
http://www.wikidata.org/entity/Q10605512,Nåt
http://www.wikidata.org/entity/Q37077,nail
http://www.wikidata.org/entity/Q107196626,nature
http://www.wikidata.org/entity/Q56145959,needle
http://www.wikidata.org/entity/Q986291,net
http://www.wikidata.org/entity/Q4833060,nipper
http://www.wikidata.org/entity/Q3354510,optotype
http://www.wikidata.org/entity/Q80251843,Paccha
http://www.wikidata.org/entity/Q88717080,pack
http://www.wikidata.org/entity/Q11294156,paddle
http://www.wikidata.org/entity/Q61765255,Padrão
http://www.wikidata.org/entity/Q1412682,Pallet
http://www.wikidata.org/entity/Q722757,pantograph
http://www.wikidata.org/entity/Q30322382,pattern
http://www.wikidata.org/entity/Q107196610,peg
http://www.wikidata.org/entity/Q97948850,perforator
http://www.wikidata.org/entity/Q61765581,Perfurador
http://www.wikidata.org/entity/Q107196672,pick
http://www.wikidata.org/entity/Q232254,pickaxe
http://www.wikidata.org/entity/Q1613356,Pilare
http://www.wikidata.org/entity/Q61765342,Pinça
http://www.wikidata.org/entity/Q79499609,Pinchers
http://www.wikidata.org/entity/Q104526,pipe
http://www.wikidata.org/entity/Q1500188,Pipecutter
http://www.wikidata.org/entity/Q1404337,piton
http://www.wikidata.org/entity/Q79497071,Plane
http://www.wikidata.org/entity/Q107196583,pliers
http://www.wikidata.org/entity/Q66741578,plowshare
http://www.wikidata.org/entity/Q679186,plug
http://www.wikidata.org/entity/Q906997,plunger
http://www.wikidata.org/entity/Q107196678,pointer
http://www.wikidata.org/entity/Q55643320,pole
http://www.wikidata.org/entity/Q753204,Poporo
http://www.wikidata.org/entity/Q61755859,Prensa
http://www.wikidata.org/entity/Q3402849,Pricer
http://www.wikidata.org/entity/Q359669,Pritchel
http://www.wikidata.org/entity/Q96093522,probe
http://www.wikidata.org/entity/Q29388778,propulsor
http://www.wikidata.org/entity/Q61765830,Prumo
http://www.wikidata.org/entity/Q106210201,Pua
http://www.wikidata.org/entity/Q336663,puller
http://www.wikidata.org/entity/Q134574,pump
http://www.wikidata.org/entity/Q61764903,Punção
http://www.wikidata.org/entity/Q916207,punch
http://www.wikidata.org/entity/Q10646875,Purr
http://www.wikidata.org/entity/Q63983013,Puru
http://www.wikidata.org/entity/Q7025249,Qerase
http://www.wikidata.org/entity/Q632978,racloir
http://www.wikidata.org/entity/Q12373425,Raie
http://www.wikidata.org/entity/Q107196592,rake
http://www.wikidata.org/entity/Q18003170,ramp
http://www.wikidata.org/entity/Q1799932,ramrod
http://www.wikidata.org/entity/Q61765375,Raspadeira
http://www.wikidata.org/entity/Q13422881,razor
http://www.wikidata.org/entity/Q61765831,Rebolo
http://www.wikidata.org/entity/Q10650263,Redkam
http://www.wikidata.org/entity/Q3423971,rejón
http://www.wikidata.org/entity/Q7036755,Rende
http://www.wikidata.org/entity/Q12830999,Reyka
http://www.wikidata.org/entity/Q4571218,Riddle
http://www.wikidata.org/entity/Q107196690,roller
http://www.wikidata.org/entity/Q3942831,Rurp
http://www.wikidata.org/entity/Q2177865,Rutrum
http://www.wikidata.org/entity/Q9324408,Rylczak
http://www.wikidata.org/entity/Q3511093,séran
http://www.wikidata.org/entity/Q11891892,Sadin
http://www.wikidata.org/entity/Q107637755,sandblaster
http://www.wikidata.org/entity/Q125356,saw
http://www.wikidata.org/entity/Q104090973,Schrämwalze
http://www.wikidata.org/entity/Q107196248,scraper
http://www.wikidata.org/entity/Q107196685,Scratcher
http://www.wikidata.org/entity/Q444568,screener
http://www.wikidata.org/entity/Q107196614,screwdriver
http://www.wikidata.org/entity/Q1754898,scribe
http://www.wikidata.org/entity/Q869360,scytale
http://www.wikidata.org/entity/Q7445660,seeder
http://www.wikidata.org/entity/Q61765397,Serra
http://www.wikidata.org/entity/Q61765586,Serrote
http://www.wikidata.org/entity/Q898872,Shaker
http://www.wikidata.org/entity/Q2097438,shaper
http://www.wikidata.org/entity/Q14983,shoehorn
http://www.wikidata.org/entity/Q7220961,shovel
http://www.wikidata.org/entity/Q42233,sickle
http://www.wikidata.org/entity/Q2285993,Silepe
http://www.wikidata.org/entity/Q172226,ski
http://www.wikidata.org/entity/Q7538795,slasher
http://www.wikidata.org/entity/Q14976,snowplow
http://www.wikidata.org/entity/Q61765720,Solda
http://www.wikidata.org/entity/Q61765587,Sovela
http://www.wikidata.org/entity/Q15148,spatula
http://www.wikidata.org/entity/Q5945606,speedloader
http://www.wikidata.org/entity/Q107196679,spokesman
http://www.wikidata.org/entity/Q1210980,sponge
http://www.wikidata.org/entity/Q107196644,sprat
http://www.wikidata.org/entity/Q1141546,sprayer
http://www.wikidata.org/entity/Q106376578,springboard
http://www.wikidata.org/entity/Q107196641,spud
http://www.wikidata.org/entity/Q3494274,spudger
http://www.wikidata.org/entity/Q1498054,Spulrad
http://www.wikidata.org/entity/Q107196579,spur
http://www.wikidata.org/entity/Q64667461,square
http://www.wikidata.org/entity/Q107196688,squeegee
http://www.wikidata.org/entity/Q65769142,stamp
http://www.wikidata.org/entity/Q875696,stationery
http://www.wikidata.org/entity/Q4441505,stecca
http://www.wikidata.org/entity/Q216940,stilts
http://www.wikidata.org/entity/Q474731,stirrer
http://www.wikidata.org/entity/Q3973809,Stollo
http://www.wikidata.org/entity/Q354733,straightedge
http://www.wikidata.org/entity/Q107196591,straightener
http://www.wikidata.org/entity/Q102246143,stud
http://www.wikidata.org/entity/Q107196639,stuffer
http://www.wikidata.org/entity/Q3976488,Subbia
http://www.wikidata.org/entity/Q10375226,Suvela
http://www.wikidata.org/entity/Q273318,syringe
http://www.wikidata.org/entity/Q55634525,Systainer
http://www.wikidata.org/entity/Q9352203,Szpunt
http://www.wikidata.org/entity/Q1442539,Täcks
http://www.wikidata.org/entity/Q98161994,Tabakoire
http://www.wikidata.org/entity/Q2142216,tailstock
http://www.wikidata.org/entity/Q3980351,Talaru
http://www.wikidata.org/entity/Q12376105,Talb
http://www.wikidata.org/entity/Q107196604,teasel
http://www.wikidata.org/entity/Q835420,teaware
http://www.wikidata.org/entity/Q61765730,Tenaz
http://www.wikidata.org/entity/Q107196692,thimble
http://www.wikidata.org/entity/Q719713,timecode
http://www.wikidata.org/entity/Q2440306,Tomahawk
http://www.wikidata.org/entity/Q29218087,tool
http://www.wikidata.org/entity/Q89198120,tools
http://www.wikidata.org/entity/Q61765422,Torno
http://www.wikidata.org/entity/Q3541273,Trébuchet
http://www.wikidata.org/entity/Q61765439,Traçador
http://www.wikidata.org/entity/Q83480047,tracer
http://www.wikidata.org/entity/Q7835525,trap
http://www.wikidata.org/entity/Q61765446,Tubo
http://www.wikidata.org/entity/Q79500817,Tweezers
http://www.wikidata.org/entity/Q9366508,Umabari
http://www.wikidata.org/entity/Q48783305,utensil
http://www.wikidata.org/entity/Q6024381,Varak
http://www.wikidata.org/entity/Q12378725,Vinn
http://www.wikidata.org/entity/Q61765459,Volante
http://www.wikidata.org/entity/Q2530737,Volere
http://www.wikidata.org/entity/Q1123029,washboard
http://www.wikidata.org/entity/Q107196615,watch-key
http://www.wikidata.org/entity/Q2153373,water-dropper
http://www.wikidata.org/entity/Q728,weapon
http://www.wikidata.org/entity/Q131408,wedge
http://www.wikidata.org/entity/Q65088317,weight
http://www.wikidata.org/entity/Q1700214,werzeug
http://www.wikidata.org/entity/Q152910,whip
http://www.wikidata.org/entity/Q347690,workbench
http://www.wikidata.org/entity/Q9379124,Wycior
http://www.wikidata.org/entity/Q35511443,XTools
http://www.wikidata.org/entity/Q3571294,Yagen
http://www.wikidata.org/entity/Q248199,Zündeisen
http://www.wikidata.org/entity/Q248312,Zündstein
http://www.wikidata.org/entity/Q144404,Zaineisen
http://www.wikidata.org/entity/Q190886,Zentrierständer
http://www.wikidata.org/entity/Q196816,zester
http://www.wikidata.org/entity/Q198892,Ziehfix
http://www.wikidata.org/entity/Q198896,Ziehhobel
http://www.wikidata.org/entity/Q4024561,Zipolo
http://www.wikidata.org/entity/Q205827,Zirkograph
http://www.wikidata.org/entity/Q228428,Zughammer
http://www.wikidata.org/entity/Q12269506,Zurmailu
