item,itemLabel
http://www.wikidata.org/entity/Q1315940,backscratcher
http://www.wikidata.org/entity/Q2879217,Baguernette
http://www.wikidata.org/entity/Q860571,bait
http://www.wikidata.org/entity/Q60759908,Ball-Headed Club
http://www.wikidata.org/entity/Q1677733,Bar puller
http://www.wikidata.org/entity/Q809653,bar tool
http://www.wikidata.org/entity/Q807980,barcode reader
http://www.wikidata.org/entity/Q3634954,bareno
http://www.wikidata.org/entity/Q12600399,barge pole
http://www.wikidata.org/entity/Q4860859,bark beater
http://www.wikidata.org/entity/Q61764946,Barra
http://www.wikidata.org/entity/Q61765633,Barra Cilíndrica
http://www.wikidata.org/entity/Q47036800,Barton's forceps
http://www.wikidata.org/entity/Q4870140,battle bag
http://www.wikidata.org/entity/Q4835117,BC-610
http://www.wikidata.org/entity/Q814791,Beinkamm
http://www.wikidata.org/entity/Q208103,bellows
http://www.wikidata.org/entity/Q107196655,bellows forge
http://www.wikidata.org/entity/Q55399983,Berne Key
http://www.wikidata.org/entity/Q882419,berry-picking rake
http://www.wikidata.org/entity/Q4835513,BFAST
http://www.wikidata.org/entity/Q572809,bicycle tool
http://www.wikidata.org/entity/Q107196699,billet
http://www.wikidata.org/entity/Q4902360,BiPu
http://www.wikidata.org/entity/Q2529983,bird hearth
http://www.wikidata.org/entity/Q61764966,Bits
http://www.wikidata.org/entity/Q2246394,blacksmith's hammer
http://www.wikidata.org/entity/Q98558226,blacksmith's tongs
http://www.wikidata.org/entity/Q440418,blind rivetting tool
http://www.wikidata.org/entity/Q61764968,Bloco
http://www.wikidata.org/entity/Q61764970,Bloco Padrão
http://www.wikidata.org/entity/Q1331759,Blowpipe
http://www.wikidata.org/entity/Q1445068,blowtorch
http://www.wikidata.org/entity/Q107196682,bob
http://www.wikidata.org/entity/Q3251519,bobby pin
http://www.wikidata.org/entity/Q1147806,bolt
http://www.wikidata.org/entity/Q1253857,bolt cutter
http://www.wikidata.org/entity/Q80001204,Bone Awl
http://www.wikidata.org/entity/Q80001199,Bone Awl with Beaded Case
http://www.wikidata.org/entity/Q358081,bone folder
http://www.wikidata.org/entity/Q4941588,bone tool
http://www.wikidata.org/entity/Q1927369,Bore snake
http://www.wikidata.org/entity/Q4949073,Bottle tops
http://www.wikidata.org/entity/Q107196660,bow saw blade
http://www.wikidata.org/entity/Q80056405,Box of Architectural Instruments
http://www.wikidata.org/entity/Q79497078,Brace
http://www.wikidata.org/entity/Q79499518,Brace and Bit
http://www.wikidata.org/entity/Q107196646,bracket l
http://www.wikidata.org/entity/Q10641314,Bradawl
http://www.wikidata.org/entity/Q631359,brake fluid
http://www.wikidata.org/entity/Q26271546,broach
http://www.wikidata.org/entity/Q1048261,broach tool
http://www.wikidata.org/entity/Q61764974,Broca
http://www.wikidata.org/entity/Q61766216,Broca de Púa
http://www.wikidata.org/entity/Q61765007,Broca: Alargador
http://www.wikidata.org/entity/Q61764894,Brocas
http://www.wikidata.org/entity/Q100364610,Bronze cylindrical tool hande
http://www.wikidata.org/entity/Q107196600,brussa
http://www.wikidata.org/entity/Q4982389,Buccan
http://www.wikidata.org/entity/Q4997069,Bullwhip
http://www.wikidata.org/entity/Q494607,Burdizzo
http://www.wikidata.org/entity/Q10859027,burin
http://www.wikidata.org/entity/Q98078450,burnisher
http://www.wikidata.org/entity/Q5000313,Burr
http://www.wikidata.org/entity/Q16849743,business management tools
http://www.wikidata.org/entity/Q5003105,buttonhook
http://www.wikidata.org/entity/Q12838284,Cüt
http://www.wikidata.org/entity/Q15822388,Cable cutters
http://www.wikidata.org/entity/Q31087,calculator
http://www.wikidata.org/entity/Q61766217,Calibrador
http://www.wikidata.org/entity/Q79499816,Calipers
http://www.wikidata.org/entity/Q98853070,Camargue trident
http://www.wikidata.org/entity/Q19978881,candle douter
http://www.wikidata.org/entity/Q255477,candle snuffer
http://www.wikidata.org/entity/Q29349269,candlemaking accessory
http://www.wikidata.org/entity/Q61765635,Cantoneira
http://www.wikidata.org/entity/Q79479293,Carpenter's Plane
http://www.wikidata.org/entity/Q61755870,Carretel
http://www.wikidata.org/entity/Q107196605,cartridge loader
http://www.wikidata.org/entity/Q80013211,Case for Chopstick and Knife Kit -Souvenir Trade
http://www.wikidata.org/entity/Q80013201,Case for Kit with Chopsticks and Knife - Souvenir Trade
http://www.wikidata.org/entity/Q4152490,Castaing machine
http://www.wikidata.org/entity/Q61765017,Castanha
http://www.wikidata.org/entity/Q107196584,castration pliers
http://www.wikidata.org/entity/Q106207132,Catraca de Furar
http://www.wikidata.org/entity/Q1734658,Caulking gun
http://www.wikidata.org/entity/Q98861144,Cebil pipes
http://www.wikidata.org/entity/Q190880,centering bolt
http://www.wikidata.org/entity/Q190904,centring angle
http://www.wikidata.org/entity/Q79475806,Ceremonial Hoe
http://www.wikidata.org/entity/Q19769,Chain tool
http://www.wikidata.org/entity/Q16915873,Chak-pur
http://www.wikidata.org/entity/Q98857270,Champagne bottle opener
http://www.wikidata.org/entity/Q61765035,Chapa
http://www.wikidata.org/entity/Q61765755,Chapa Circular
http://www.wikidata.org/entity/Q61765054,Chave de Boca
http://www.wikidata.org/entity/Q61765059,Chave de Estiva
http://www.wikidata.org/entity/Q61764899,Chave de Fenda
http://www.wikidata.org/entity/Q61765062,Chave de Mandril
http://www.wikidata.org/entity/Q61765066,Chave de Porca
http://www.wikidata.org/entity/Q61765084,Chave de Vela
http://www.wikidata.org/entity/Q106207247,Chave Insígnia
http://www.wikidata.org/entity/Q106207251,Chave para Porca
http://www.wikidata.org/entity/Q106207254,Chave para Porcas
http://www.wikidata.org/entity/Q107196621,chibanca
http://www.wikidata.org/entity/Q107196623,chisel
http://www.wikidata.org/entity/Q79892201,Chopstick
http://www.wikidata.org/entity/Q80013208,Chopstick and Knife Kit -Souvenir Trade
http://www.wikidata.org/entity/Q80013213,Chopstick for Chopstick and Knife Kit -Souvenir Trade
http://www.wikidata.org/entity/Q80013203,Chopstick for Kit with Chopsticks and Knife - Souvenir Trade
http://www.wikidata.org/entity/Q21013374,chuck
http://www.wikidata.org/entity/Q16764814,chuck key
http://www.wikidata.org/entity/Q61765651,Cilindro
http://www.wikidata.org/entity/Q176481,Cipher disk
http://www.wikidata.org/entity/Q103813668,Circus apparatus
http://www.wikidata.org/entity/Q2974214,Ciroir
http://www.wikidata.org/entity/Q846600,clamp
http://www.wikidata.org/entity/Q5129763,Claw Tool
http://www.wikidata.org/entity/Q26270576,cleaning tool
http://www.wikidata.org/entity/Q87650480,Clearing blade
http://www.wikidata.org/entity/Q107196628,cleat currency
http://www.wikidata.org/entity/Q107196627,cleat medal
http://www.wikidata.org/entity/Q204461,clipboard
http://www.wikidata.org/entity/Q5134754,Cloake board
http://www.wikidata.org/entity/Q815240,clothes hanger
http://www.wikidata.org/entity/Q107196696,club
http://www.wikidata.org/entity/Q107196649,cobbler's knife
http://www.wikidata.org/entity/Q14391561,coin stamp
http://www.wikidata.org/entity/Q79499668,Combination Tool
http://www.wikidata.org/entity/Q3356669,combs in Basque mythology
http://www.wikidata.org/entity/Q5154134,Communication engine
http://www.wikidata.org/entity/Q68,computer
http://www.wikidata.org/entity/Q13600188,conceptual framework
http://www.wikidata.org/entity/Q96279740,Concrete saws
http://www.wikidata.org/entity/Q5159169,Condensate polisher
http://www.wikidata.org/entity/Q987767,container
http://www.wikidata.org/entity/Q61765085,Contra-Ponta
http://www.wikidata.org/entity/Q3358618,convivial tool
http://www.wikidata.org/entity/Q61765786,Copo
http://www.wikidata.org/entity/Q61766035,Corrente
http://www.wikidata.org/entity/Q61765510,Cossinete
http://www.wikidata.org/entity/Q107640289,creeper
http://www.wikidata.org/entity/Q107196640,crimper
http://www.wikidata.org/entity/Q5688598,Crochet
http://www.wikidata.org/entity/Q13681,crowbar
http://www.wikidata.org/entity/Q26037047,culinary equipment
http://www.wikidata.org/entity/Q4312548,cuticule cutter
http://www.wikidata.org/entity/Q2247610,cutlery
http://www.wikidata.org/entity/Q107196624,cutter
http://www.wikidata.org/entity/Q107196629,cutthroat
http://www.wikidata.org/entity/Q79500718,Cutting Pliers
http://www.wikidata.org/entity/Q1760958,cutting tool
http://www.wikidata.org/entity/Q2176298,cylindrical grinder
http://www.wikidata.org/entity/Q23498096,Dědek
http://www.wikidata.org/entity/Q902872,Döbereiner's lamp
http://www.wikidata.org/entity/Q3011570,Daba
http://www.wikidata.org/entity/Q4036845,DACL
http://www.wikidata.org/entity/Q79474123,Dagger
http://www.wikidata.org/entity/Q79934779,Dagger Point
http://www.wikidata.org/entity/Q107196681,data processors and accessories
http://www.wikidata.org/entity/Q1792645,dead blow hammer
http://www.wikidata.org/entity/Q21041527,Defeat device
http://www.wikidata.org/entity/Q143977,dental braces
http://www.wikidata.org/entity/Q27577,dental explorer
http://www.wikidata.org/entity/Q107196630,descalçadeira
http://www.wikidata.org/entity/Q107196632,descornador
http://www.wikidata.org/entity/Q17008971,Design tool
http://www.wikidata.org/entity/Q107196633,despontador
http://www.wikidata.org/entity/Q107196634,diamond
http://www.wikidata.org/entity/Q60661815,digital media use and mental health
http://www.wikidata.org/entity/Q107894005,digital tools
http://www.wikidata.org/entity/Q56822791,digitization equipment
http://www.wikidata.org/entity/Q3058297,disc harrow
http://www.wikidata.org/entity/Q79499778,Dividers
http://www.wikidata.org/entity/Q79500207,Dividers with Regulator
http://www.wikidata.org/entity/Q5205587,DMAN
http://www.wikidata.org/entity/Q107196638,dobadeira
http://www.wikidata.org/entity/Q5288153,dog
http://www.wikidata.org/entity/Q5297203,door hanger
http://www.wikidata.org/entity/Q107196671,dowel
http://www.wikidata.org/entity/Q107196611,dowel rod
http://www.wikidata.org/entity/Q10476409,Dragg
http://www.wikidata.org/entity/Q9390712,dragline scraper
http://www.wikidata.org/entity/Q26972858,drawing instrument
http://www.wikidata.org/entity/Q4379557,drift pin
http://www.wikidata.org/entity/Q58964,drill
http://www.wikidata.org/entity/Q5308899,drug paraphernalia
http://www.wikidata.org/entity/Q107196677,drypoint
http://www.wikidata.org/entity/Q79934777,Duck-Billed Axe Head
http://www.wikidata.org/entity/Q11122350,艣
http://www.wikidata.org/entity/Q1274041,eCATT
http://www.wikidata.org/entity/Q1723984,edger
http://www.wikidata.org/entity/Q3047576,Edicy
http://www.wikidata.org/entity/Q5350272,Ekahau Site Survey
http://www.wikidata.org/entity/Q9251922,Ekruda
http://www.wikidata.org/entity/Q107196675,electric planer manual
http://www.wikidata.org/entity/Q17457835,electric razor
http://www.wikidata.org/entity/Q107196653,electric steam iron
http://www.wikidata.org/entity/Q85303747,electrode dryer
http://www.wikidata.org/entity/Q18124563,elephant-built bridge
http://www.wikidata.org/entity/Q107196598,embroidery frame
http://www.wikidata.org/entity/Q1257896,Engineer's scale
http://www.wikidata.org/entity/Q80000196,Engraver's Cushion
http://www.wikidata.org/entity/Q107196643,escoda
http://www.wikidata.org/entity/Q61764900,Espátula de Vidraceiro
http://www.wikidata.org/entity/Q20822063,Esperanto learning tool
http://www.wikidata.org/entity/Q17353348,Essen-Frohnhausen antler device
http://www.wikidata.org/entity/Q106207910,Esteca
http://www.wikidata.org/entity/Q61765163,Estilete
http://www.wikidata.org/entity/Q1746932,Euro container
http://www.wikidata.org/entity/Q31176126,fabric shaver
http://www.wikidata.org/entity/Q5428706,factor
http://www.wikidata.org/entity/Q2002016,fastener
http://www.wikidata.org/entity/Q2002016,fastening
http://www.wikidata.org/entity/Q5423633,F-clamp
http://www.wikidata.org/entity/Q107196703,ferrule
http://www.wikidata.org/entity/Q104438792,Figurenschraube
http://www.wikidata.org/entity/Q61766139,Fio Categut
http://www.wikidata.org/entity/Q61765465,Fio de Aço
http://www.wikidata.org/entity/Q61765562,Fio de Latão
http://www.wikidata.org/entity/Q13405494,fire hose protection ramp
http://www.wikidata.org/entity/Q892774,fire iron
http://www.wikidata.org/entity/Q56147060,fire-making tool
http://www.wikidata.org/entity/Q16325263,fireplace accessory
http://www.wikidata.org/entity/Q5361601,Fishing broach
http://www.wikidata.org/entity/Q271598,fishing net
http://www.wikidata.org/entity/Q79474105,Fishtail Knife
http://www.wikidata.org/entity/Q61766115,Fita
http://www.wikidata.org/entity/Q10863071,fixture
http://www.wikidata.org/entity/Q5457462,Flapwheel
http://www.wikidata.org/entity/Q5457561,Flash memory emulator
http://www.wikidata.org/entity/Q5457599,Flashback arrestor
http://www.wikidata.org/entity/Q1660152,Flat spline
http://www.wikidata.org/entity/Q921573,Flatrod system
http://www.wikidata.org/entity/Q106034911,flexibe tubing
http://www.wikidata.org/entity/Q60747839,Flint in the Form of a Bird
http://www.wikidata.org/entity/Q108375203,flogger
http://www.wikidata.org/entity/Q5463141,Fly Casting Analyzer
http://www.wikidata.org/entity/Q5463249,Fly fishing tackle
http://www.wikidata.org/entity/Q2961365,fly-whisk
http://www.wikidata.org/entity/Q107193780,folding metro
http://www.wikidata.org/entity/Q7452087,Food cover
http://www.wikidata.org/entity/Q61765727,Forja
http://www.wikidata.org/entity/Q29349307,form
http://www.wikidata.org/entity/Q61765563,Formão
http://www.wikidata.org/entity/Q192401,fountain pen
http://www.wikidata.org/entity/Q5474906,Four-die forging device
http://www.wikidata.org/entity/Q3086739,Fraïe
http://www.wikidata.org/entity/Q61765193,Fresa
http://www.wikidata.org/entity/Q61765195,Fresa com Eixo
http://www.wikidata.org/entity/Q2236083,Froe
http://www.wikidata.org/entity/Q105488932,Fur skin hammer
http://www.wikidata.org/entity/Q61765196,Furadeira
http://www.wikidata.org/entity/Q61765565,Furadeira Manual
http://www.wikidata.org/entity/Q61765198,Fuso
http://www.wikidata.org/entity/Q79482555,Gambling Dice
http://www.wikidata.org/entity/Q1494647,garden tool
http://www.wikidata.org/entity/Q106046705,gargalhira
http://www.wikidata.org/entity/Q79473125,"Gargoyle Series No. 1: The Gargoyle and His Quarry, Notre Dame"
http://www.wikidata.org/entity/Q13093065,Garuk
http://www.wikidata.org/entity/Q1476837,gas generator
http://www.wikidata.org/entity/Q2625659,gavel
http://www.wikidata.org/entity/Q3455860,Genaille–Lucas rulers
http://www.wikidata.org/entity/Q1514836,Gezähe
http://www.wikidata.org/entity/Q1372982,Glättglas
http://www.wikidata.org/entity/Q107196580,glove reamer
http://www.wikidata.org/entity/Q5580856,Golly
http://www.wikidata.org/entity/Q11682240,gouge
http://www.wikidata.org/entity/Q9275287,Graca
http://www.wikidata.org/entity/Q106208543,Grampo de Barra de Aço Ou Sargento
http://www.wikidata.org/entity/Q106208546,Grampo de Barra Ou Sargento
http://www.wikidata.org/entity/Q17018887,grapple
http://www.wikidata.org/entity/Q1287607,grappling hook
http://www.wikidata.org/entity/Q96279691,grate
http://www.wikidata.org/entity/Q96943504,grill tong
http://www.wikidata.org/entity/Q12527148,grinding tool
http://www.wikidata.org/entity/Q4990615,grindstone
http://www.wikidata.org/entity/Q105398473,grip puller
http://www.wikidata.org/entity/Q10508903,Grips
http://www.wikidata.org/entity/Q280271,Groasis Waterboxx
http://www.wikidata.org/entity/Q61765566,Grosa
http://www.wikidata.org/entity/Q3749240,guard
http://www.wikidata.org/entity/Q107196658,guilherme
http://www.wikidata.org/entity/Q12822781,Gula
http://www.wikidata.org/entity/Q79500326,Hacksaw with Blade
http://www.wikidata.org/entity/Q508435,Hagoita
http://www.wikidata.org/entity/Q3251519,hair-grip
http://www.wikidata.org/entity/Q5639584,hairstyling tool
http://www.wikidata.org/entity/Q1163496,Hakapik
http://www.wikidata.org/entity/Q34503943,hammerhead
http://www.wikidata.org/entity/Q2915181,hammerstone
http://www.wikidata.org/entity/Q79475581,Hand Axe
http://www.wikidata.org/entity/Q298131,hand bailer
http://www.wikidata.org/entity/Q79500522,Hand Drill
http://www.wikidata.org/entity/Q193220,hand fan
http://www.wikidata.org/entity/Q640082,hand net
http://www.wikidata.org/entity/Q79499432,Hand Saw
http://www.wikidata.org/entity/Q79501149,Hand Saw with Blade
http://www.wikidata.org/entity/Q79501005,Hand Scale
http://www.wikidata.org/entity/Q1445284,hand scraper
http://www.wikidata.org/entity/Q2578402,hand tool
http://www.wikidata.org/entity/Q79499956,Hand Vice
http://www.wikidata.org/entity/Q15808,handcuffs
http://www.wikidata.org/entity/Q28970553,Hangprinter
http://www.wikidata.org/entity/Q9286334,Harap
http://www.wikidata.org/entity/Q16912023,Hardware browser
http://www.wikidata.org/entity/Q61468783,hatmakers bow
http://www.wikidata.org/entity/Q80084713,Hawthorne Place
http://www.wikidata.org/entity/Q5629405,HEARO
http://www.wikidata.org/entity/Q3491485,Heat sealer
http://www.wikidata.org/entity/Q106560730,Hifukidake
http://www.wikidata.org/entity/Q3553752,holdfast
http://www.wikidata.org/entity/Q2151198,Holwit
http://www.wikidata.org/entity/Q63457049,Honey meter
http://www.wikidata.org/entity/Q30891896,Hooded dryers
http://www.wikidata.org/entity/Q5688598,hook
http://www.wikidata.org/entity/Q176440,hose
http://www.wikidata.org/entity/Q1304613,hot glue gun
http://www.wikidata.org/entity/Q449027,hydraulic breaker
http://www.wikidata.org/entity/Q15306338,hydraulic tool
http://www.wikidata.org/entity/Q4401667,ice auger
http://www.wikidata.org/entity/Q6000370,Illumination Software Creator
http://www.wikidata.org/entity/Q368341,impact driver
http://www.wikidata.org/entity/Q30058680,impact tool
http://www.wikidata.org/entity/Q6016628,Independent Forest Monitoring
http://www.wikidata.org/entity/Q79500033,Inside and Outside Calipers
http://www.wikidata.org/entity/Q79499849,Inside Calipers
http://www.wikidata.org/entity/Q6043353,Integrity plan
http://www.wikidata.org/entity/Q107196651,iron
http://www.wikidata.org/entity/Q107196650,iron caulker
http://www.wikidata.org/entity/Q2007190,ironing board
http://www.wikidata.org/entity/Q10537983,Ispik
http://www.wikidata.org/entity/Q28194791,Italy towel
http://www.wikidata.org/entity/Q25112076,iuhi
http://www.wikidata.org/entity/Q19766,jackhammer
http://www.wikidata.org/entity/Q6180012,Jenter kit
http://www.wikidata.org/entity/Q79500051,Jeweler's Hammer
http://www.wikidata.org/entity/Q15331,jig
http://www.wikidata.org/entity/Q55640131,Jige
http://www.wikidata.org/entity/Q16998979,Jim crow
http://www.wikidata.org/entity/Q332286,Joggling pliers
http://www.wikidata.org/entity/Q61765819,Jogo Padrão
http://www.wikidata.org/entity/Q12365995,Kaeba
http://www.wikidata.org/entity/Q6360939,Kanban board
http://www.wikidata.org/entity/Q12892272,Kanif
http://www.wikidata.org/entity/Q13123267,Kata
http://www.wikidata.org/entity/Q12366590,Kataba
http://www.wikidata.org/entity/Q4178082,Kenzan
http://www.wikidata.org/entity/Q97760459,Kerber-T
http://www.wikidata.org/entity/Q5992804,Keski
http://www.wikidata.org/entity/Q12824762,Ketmon
http://www.wikidata.org/entity/Q132041,key
http://www.wikidata.org/entity/Q79475859,Key Ring
http://www.wikidata.org/entity/Q107196612,key to amend wire
http://www.wikidata.org/entity/Q79501475,Key Wrench
http://www.wikidata.org/entity/Q29316840,khalikoonisha
http://www.wikidata.org/entity/Q6415989,Kirpi
http://www.wikidata.org/entity/Q1483983,Kiseru
http://www.wikidata.org/entity/Q80013197,Kit with Chopsticks and Knife- Souvenir Trade
http://www.wikidata.org/entity/Q32489,knife
http://www.wikidata.org/entity/Q80013210,Knife for Chopstick and Knife Kit -Souvenir Trade
http://www.wikidata.org/entity/Q80013199,Knife for Kit with Chopsticks and Knife- Souvenir Trade
http://www.wikidata.org/entity/Q20820280,Knipex pliers wrenches
http://www.wikidata.org/entity/Q105085521,knotted rope
http://www.wikidata.org/entity/Q106827110,knurling tool
http://www.wikidata.org/entity/Q1786815,Kratze
http://www.wikidata.org/entity/Q61765248,Lâmina
http://www.wikidata.org/entity/Q168639,Ladder
http://www.wikidata.org/entity/Q466313,Langstroth hive
http://www.wikidata.org/entity/Q3441395,Laser level
http://www.wikidata.org/entity/Q3342275,Laser line level
http://www.wikidata.org/entity/Q6495889,lathe dog
http://www.wikidata.org/entity/Q19472843,laundry tong
http://www.wikidata.org/entity/Q107196702,leather punch
http://www.wikidata.org/entity/Q99703422,leatherworking tool
http://www.wikidata.org/entity/Q60983350,letter holder
http://www.wikidata.org/entity/Q1821340,Leutel
http://www.wikidata.org/entity/Q2488579,lid
http://www.wikidata.org/entity/Q1109118,light table
http://www.wikidata.org/entity/Q20459,Lighter
http://www.wikidata.org/entity/Q61765570,Lima
http://www.wikidata.org/entity/Q269359,Lineman's pliers
http://www.wikidata.org/entity/Q1392759,lint remover
http://www.wikidata.org/entity/Q17097289,liquid resistor
http://www.wikidata.org/entity/Q33506823,lissoir
http://www.wikidata.org/entity/Q5977559,Lizo
http://www.wikidata.org/entity/Q6667672,Logistics Support System
http://www.wikidata.org/entity/Q106406205,Lokomat
http://www.wikidata.org/entity/Q3264026,Lousse
http://www.wikidata.org/entity/Q100328193,L-shaped metal tool
http://www.wikidata.org/entity/Q106221856,Lunellum
http://www.wikidata.org/entity/Q3840887,lusikkahaarukka
http://www.wikidata.org/entity/Q6019195,Mühre
http://www.wikidata.org/entity/Q61766380,Maçarico
http://www.wikidata.org/entity/Q11019,machine
http://www.wikidata.org/entity/Q6729443,Mafer
http://www.wikidata.org/entity/Q80000202,Magnifying Glass
http://www.wikidata.org/entity/Q107196664,mallet
http://www.wikidata.org/entity/Q24651263,management tool
http://www.wikidata.org/entity/Q107196665,maneia
http://www.wikidata.org/entity/Q19978100,mangle board
http://www.wikidata.org/entity/Q2013008,Marlinspike
http://www.wikidata.org/entity/Q107196666,marrão
http://www.wikidata.org/entity/Q61765249,Martelo
http://www.wikidata.org/entity/Q61755818,Martelo: Malho
http://www.wikidata.org/entity/Q6778249,Marver
http://www.wikidata.org/entity/Q107196662,mason line
http://www.wikidata.org/entity/Q13849867,masonry profile
http://www.wikidata.org/entity/Q37507,match
http://www.wikidata.org/entity/Q100604729,match making equipment
http://www.wikidata.org/entity/Q15984860,material-handling equipment
http://www.wikidata.org/entity/Q107196668,matrix screen printing
http://www.wikidata.org/entity/Q8193873,Mattock
http://www.wikidata.org/entity/Q1047213,measurement tool
http://www.wikidata.org/entity/Q2041172,measuring instrument
http://www.wikidata.org/entity/Q11764864,MEDIC
http://www.wikidata.org/entity/Q6554101,medical device
http://www.wikidata.org/entity/Q6657015,medical equipment
http://www.wikidata.org/entity/Q216217,megaphone
http://www.wikidata.org/entity/Q61764772,Mesa de Torno
http://www.wikidata.org/entity/Q2561912,MESC
http://www.wikidata.org/entity/Q6821504,Mesohabitat Simulation Model
http://www.wikidata.org/entity/Q100328392,Metal tool with eye hole
http://www.wikidata.org/entity/Q63258405,metalworking tool
http://www.wikidata.org/entity/Q1925365,meterstick
http://www.wikidata.org/entity/Q1933900,Micromanipulator
http://www.wikidata.org/entity/Q1941820,mold
http://www.wikidata.org/entity/Q61765253,Morsa
http://www.wikidata.org/entity/Q108562162,Mr tool
http://www.wikidata.org/entity/Q1419325,multi-tool
http://www.wikidata.org/entity/Q34379,musical instrument
http://www.wikidata.org/entity/Q10605512,Nåt
http://www.wikidata.org/entity/Q80076721,Nagatani/Ryoichi Excavations
http://www.wikidata.org/entity/Q37077,nail
http://www.wikidata.org/entity/Q270380,nail clipper
http://www.wikidata.org/entity/Q1963554,nail plier
http://www.wikidata.org/entity/Q2733787,napkin holder
http://www.wikidata.org/entity/Q107196626,nature
http://www.wikidata.org/entity/Q56145959,needle
http://www.wikidata.org/entity/Q1963205,Needlegun scaler
http://www.wikidata.org/entity/Q986291,net
http://www.wikidata.org/entity/Q4833060,nipper
http://www.wikidata.org/entity/Q80083990,Noah's Ark: Ten Mezzotints by Avati
http://www.wikidata.org/entity/Q1664709,Noailles burin
http://www.wikidata.org/entity/Q285391,Non-photo blue
http://www.wikidata.org/entity/Q785411,notarial instrument
http://www.wikidata.org/entity/Q1956024,nut splitter
http://www.wikidata.org/entity/Q80000215,Oil Stone
http://www.wikidata.org/entity/Q159172,open source hardware
http://www.wikidata.org/entity/Q159172,Open-source hardware
http://www.wikidata.org/entity/Q3354510,optotype
http://www.wikidata.org/entity/Q7099779,Orange slice
http://www.wikidata.org/entity/Q4479172,oven fork
http://www.wikidata.org/entity/Q21083238,Oyster glove
http://www.wikidata.org/entity/Q80251843,Paccha
http://www.wikidata.org/entity/Q2648309,Pace stick
http://www.wikidata.org/entity/Q88717080,pack
http://www.wikidata.org/entity/Q11294156,paddle
http://www.wikidata.org/entity/Q617953,paddle float
http://www.wikidata.org/entity/Q61765255,Padrão
http://www.wikidata.org/entity/Q79474134,Paint Box of Vizier Amenemope
http://www.wikidata.org/entity/Q79892198,Pair of Chopsticks
http://www.wikidata.org/entity/Q60755668,Palette in the Form of a Fish
http://www.wikidata.org/entity/Q60758799,Palette in the Form of a Turtle
http://www.wikidata.org/entity/Q1412682,Pallet
http://www.wikidata.org/entity/Q107196656,pan to extend hat
http://www.wikidata.org/entity/Q722757,pantograph
http://www.wikidata.org/entity/Q30322382,pattern
http://www.wikidata.org/entity/Q61765307,Peça Cilíndrica
http://www.wikidata.org/entity/Q61765310,Peça Cilíndrica Rosqueada
http://www.wikidata.org/entity/Q61766061,Pedra Calcária
http://www.wikidata.org/entity/Q107196610,peg
http://www.wikidata.org/entity/Q193811,pencil sharpener
http://www.wikidata.org/entity/Q97948850,perforator
http://www.wikidata.org/entity/Q61765581,Perfurador
http://www.wikidata.org/entity/Q15699223,Personal Composite Instrument
http://www.wikidata.org/entity/Q28486614,perspective grid
http://www.wikidata.org/entity/Q11643373,philatelic accessories
http://www.wikidata.org/entity/Q107196620,phillips screwdriver
http://www.wikidata.org/entity/Q107196672,pick
http://www.wikidata.org/entity/Q232254,pickaxe
http://www.wikidata.org/entity/Q2094637,piezoelectric sensor
http://www.wikidata.org/entity/Q1613356,Pilare
http://www.wikidata.org/entity/Q79475783,Pin for Hat
http://www.wikidata.org/entity/Q3324087,pin vice
http://www.wikidata.org/entity/Q61765342,Pinça
